ID_registro,ano,mes,ID_indicador,ID_cooperativa,valor
64201,2023,5,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0621162278696255
64202,2023,5,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0140142802288057
64203,2023,6,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64204,2023,6,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64205,2023,6,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64206,2023,7,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64207,2023,7,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64208,2023,7,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64209,2023,8,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64210,2023,8,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64211,2023,8,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64212,2023,9,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64213,2023,9,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64214,2023,9,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64215,2023,10,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64216,2023,10,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64217,2023,10,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64218,2023,11,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64219,2023,11,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64220,2023,11,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64221,2023,12,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64222,2023,12,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64223,2023,12,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64224,2024,1,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0381761622851339
64225,2024,1,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.1103221112652484
64226,2024,1,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0179145262475982
64227,2024,2,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0385289841682166
64228,2024,2,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.1046121550498713
64229,2024,2,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0158928337844159
64230,2024,3,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0405927842409768
64231,2024,3,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.1245510794009816
64232,2024,3,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0154852477597879
64233,2024,4,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0418069360892297
64234,2024,4,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0934274057976589
64235,2024,4,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0154965060210333
64236,2024,5,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0331112804107582
64237,2024,5,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0837965623803173
64238,2024,5,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0272017624237053
64239,2024,6,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64240,2024,6,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64241,2024,6,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64242,2024,7,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64243,2024,7,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64244,2024,7,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64245,2024,8,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64246,2024,8,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64247,2024,8,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64248,2024,9,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64249,2024,9,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64250,2024,9,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64251,2024,10,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64252,2024,10,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64253,2024,10,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64254,2024,11,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64255,2024,11,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64256,2024,11,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64257,2024,12,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64258,2024,12,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64259,2024,12,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64260,2025,1,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0241113003155894
64261,2025,1,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.1001720520000621
64262,2025,1,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0341852912320303
64263,2025,2,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0244007238842524
64264,2025,2,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.1073786174515894
64265,2025,2,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0334084238012178
64266,2025,3,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0246598169157442
64267,2025,3,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0963711390844771
64268,2025,3,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0323649768237069
64269,2025,4,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0248947210463439
64270,2025,4,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0934030281664631
64271,2025,4,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0316555192492848
64272,2025,5,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0272026127580722
64273,2025,5,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.110709518465828
64274,2025,5,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.031031073075722
64275,2025,6,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64276,2025,6,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64277,2025,6,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64278,2025,7,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64279,2025,7,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64280,2025,7,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64281,2025,8,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64282,2025,8,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64283,2025,8,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64284,2025,9,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64285,2025,9,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64286,2025,9,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64287,2025,10,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64288,2025,10,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64289,2025,10,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64290,2025,11,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64291,2025,11,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64292,2025,11,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64293,2025,12,Indicador de Cobertura de la Cartera Total en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64294,2025,12,Indicador de calidad por riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64295,2025,12,Indicador de calidad por riesgo con castigos,COOPERATIVA DE PROMOCION SOCIAL,0.0
64296,2021,1,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8618867071085029
64297,2021,1,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3583797228743731
64298,2021,2,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.910202999070825
64299,2021,2,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2443679927764526
64300,2021,3,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8876100349958336
64301,2021,3,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3999108144720816
64302,2021,4,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.9071976260375126
64303,2021,4,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.4328348011913653
64304,2021,5,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8898790554738991
64305,2021,5,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3696121496771674
64306,2021,6,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64307,2021,6,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64308,2021,7,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64309,2021,7,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64310,2021,8,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64311,2021,8,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64312,2021,9,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64313,2021,9,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64314,2021,10,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64315,2021,10,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64316,2021,11,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64317,2021,11,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64318,2021,12,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64319,2021,12,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64320,2022,1,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.893784471582726
64321,2022,1,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.26251428855073
64322,2022,2,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.9122984688190204
64323,2022,2,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3169597550802612
64324,2022,3,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8904366935034964
64325,2022,3,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3505172410413019
64326,2022,4,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8869170701622651
64327,2022,4,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3455193409807492
64328,2022,5,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.894170917517606
64329,2022,5,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3789172197306756
64330,2022,6,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64331,2022,6,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64332,2022,7,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64333,2022,7,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64334,2022,8,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64335,2022,8,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64336,2022,9,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64337,2022,9,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64338,2022,10,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64339,2022,10,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64340,2022,11,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64341,2022,11,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64342,2022,12,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64343,2022,12,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64344,2023,1,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.9036788692929104
64345,2023,1,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2921816282315379
64346,2023,2,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8974633638213132
64347,2023,2,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3152317409530514
64348,2023,3,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8960104185014198
64349,2023,3,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3096760975838626
64350,2023,4,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8988793127939826
64351,2023,4,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3299572344594265
64352,2023,5,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.9160817242771968
64353,2023,5,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3915776392134511
64354,2023,6,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64355,2023,6,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64356,2023,7,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64357,2023,7,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64358,2023,8,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64359,2023,8,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64360,2023,9,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64361,2023,9,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64362,2023,10,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64363,2023,10,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64364,2023,11,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64365,2023,11,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64366,2023,12,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64367,2023,12,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64368,2024,1,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.880198981322535
64369,2024,1,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3038866185342703
64370,2024,2,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8709964813267392
64371,2024,2,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3068569779063999
64372,2024,3,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8641726704889677
64373,2024,3,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.31300954188312
64374,2024,4,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8533471312984159
64375,2024,4,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.3487612033314817
64376,2024,5,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8673840575661662
64377,2024,5,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.295456222713099
64378,2024,6,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64379,2024,6,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64380,2024,7,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64381,2024,7,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64382,2024,8,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64383,2024,8,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64384,2024,9,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64385,2024,9,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64386,2024,10,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64387,2024,10,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64388,2024,11,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64389,2024,11,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64390,2024,12,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64391,2024,12,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64392,2025,1,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8088403177196943
64393,2025,1,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2448142123693468
64394,2025,2,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.806800515502187
64395,2025,2,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2502454318024185
64396,2025,3,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.8021108093615383
64397,2025,3,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2327744020442578
64398,2025,4,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.7999064684162004
64399,2025,4,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2272587171492317
64400,2025,5,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.7839898763492767
64401,2025,5,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.2692663574350327
64402,2025,6,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64403,2025,6,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64404,2025,7,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64405,2025,7,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64406,2025,8,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64407,2025,8,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64408,2025,9,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64409,2025,9,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64410,2025,10,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64411,2025,10,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64412,2025,11,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64413,2025,11,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64414,2025,12,Activo Productivo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64415,2025,12,Indicador de Cobertura individual de la cartera improductiva para la cartera en Riesgo,COOPERATIVA DE PROMOCION SOCIAL,0.0
64416,2021,1,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,2.386251776265674
64417,2021,1,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.8335301108588827
64418,2021,1,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,-0.0155550779069212
64419,2021,1,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,3.857230623935825e-06
64420,2021,2,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,2.448108185247683
64421,2021,2,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.8383931921503628
64422,2021,2,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.1367194051002664
64423,2021,2,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,0.0
64424,2021,3,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,2.362845717240998
64425,2021,3,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.8275015482155808
64426,2021,3,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.0986749319582967
64427,2021,3,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,3.3709505741418415e-05
64428,2021,4,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,2.431342069739244
64429,2021,4,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.8242643775735047
64430,2021,4,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.1024253718626633
64431,2021,4,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,2.154622954604091e-07
64432,2021,5,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,2.4241271277518943
64433,2021,5,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.8278417802727236
64434,2021,5,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.099361108429618
64435,2021,5,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,3.87764390639884e-06
64436,2021,6,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,0.0
64437,2021,6,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.0
64438,2021,6,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.0
64439,2021,6,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,0.0
64440,2021,7,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,0.0
64441,2021,7,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.0
64442,2021,7,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.0
64443,2021,7,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,0.0
64444,2021,8,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,0.0
64445,2021,8,Indicador de Margen Financiero de Operación,COOPERATIVA DE PROMOCION SOCIAL,0.0
64446,2021,8,Indicador de Margen Operacional,COOPERATIVA DE PROMOCION SOCIAL,0.0
64447,2021,8,Indicador de relación entre las obligaciones financieras y el pasivo total,COOPERATIVA DE PROMOCION SOCIAL,0.0
64448,2021,9,Estructura de Balance,COOPERATIVA DE PROMOCION SOCIAL,0.0
